offset,price,title,odometer,body,transmission,engine
948,"$15,000*",2013 Toyota Kluger KX-R Auto AWD,"160,000 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$11,900*",2005 Toyota Kluger CV Auto AWD MY06,"129,641 km",SUV,Automatic,6cyl 3.3L Petrol
948,"$71,990",2022 Toyota Kluger GXL Auto eFour,"13,967 km",SUV,Automatic,2.5i/184kW Hybrid
948,"$67,990",2021 Toyota Kluger GXL Auto eFour,"45,298 km",SUV,Automatic,2.5i/184kW Hybrid
948,"$56,000*",2019 Toyota Kluger Black Edition Auto AWD,"35,358 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$50,990",2018 Toyota Kluger Grande Auto AWD,"65,139 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$34,990",2015 Toyota Kluger GXL Auto AWD,"120,958 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$20,500*",2015 Toyota Kluger GX Auto 2WD,"219,000 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$11,396*",2008 Toyota Kluger Grande Auto AWD,"349,910 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$38,990*",2018 Toyota Kluger GXL Auto AWD,"107,127 km",SUV,Automatic,6cyl 3.5L Petrol
948,"$74,950*",2022 Toyota Kluger GXL Auto 2WD,295 km,SUV,Automatic,4cyl 2.4L Turbo Petrol
960,"$58,500*",2021 Toyota Kluger GXL Auto 2WD,"19,500 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$35,990*",2018 Toyota Kluger GX Auto 2WD,"140,363 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$14,990*",2010 Toyota Kluger KX-S Auto 2WD,"230,039 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$12,500*",2009 Toyota Kluger KX-R Auto 2WD,"325,000 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$78,993*",2022 Toyota Kluger Grande Auto eFour,"9,454 km",SUV,Automatic,2.5i/184kW Hybrid
960,"$52,000*",2019 Toyota Kluger Grande Auto AWD,"43,000 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$46,990",2019 Toyota Kluger GXL Auto 2WD,"68,155 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$20,000*",2014 Toyota Kluger GX Auto 2WD,"180,000 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$17,000*",2011 Toyota Kluger Grande Auto 2WD MY11,"208,000 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$15,990*",2013 Toyota Kluger KX-R Auto 2WD,"233,461 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$12,800*",2013 Toyota Kluger KX-R Auto 2WD,"324,703 km",SUV,Automatic,6cyl 3.5L Petrol
960,"$11,000*",2009 Toyota Kluger KX-R Auto 2WD,"224,000 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$27,990",2013 Toyota Kluger GXL Auto AWD,"163,667 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$9,990",2008 Toyota Kluger KX-R Auto AWD,"345,220 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$35,500*",2014 Toyota Kluger Grande Auto 2WD,"70,100 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$24,900*",2015 Toyota Kluger GX Auto 2WD,"114,150 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$16,488*",2011 Toyota Kluger Grande Auto 2WD MY11,"285,000 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$45,990",2019 Toyota Kluger Black Edition Auto AWD,"96,765 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$18,000*",2009 Toyota Kluger KX-R Auto 2WD,"147,000 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$16,990*",2010 Toyota Kluger KX-R Auto 2WD,"226,831 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$13,000*",2011 Toyota Kluger KX-S Auto AWD MY11,"388,000 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$30,990",2018 Toyota Kluger GX Auto 2WD,"147,447 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$67,990*",2022 Toyota Kluger Grande Auto AWD,"20,543 km",SUV,Automatic,6cyl 3.5L Petrol
972,"$64,888*",2021 Toyota Kluger Grande Auto 2WD,"28,381 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$41,498",2019 Toyota Kluger Black Edition Auto 2WD,"94,959 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$32,995*",2015 Toyota Kluger Grande Auto 2WD,"142,613 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$27,990*",2016 Toyota Kluger GX Auto AWD,"135,000 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$21,990*",2011 Toyota Kluger Grande Auto 2WD MY11,"165,500 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$51,000*",2019 Toyota Kluger GXL Auto AWD,"50,000 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$27,990",2014 Toyota Kluger Grande Auto 2WD,"197,895 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$22,300*",2013 Toyota Kluger Altitude Auto 2WD,"154,000 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$53,888*",2019 Toyota Kluger Grande Auto AWD,"48,299 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$41,000*",2019 Toyota Kluger GXL Auto AWD,"111,000 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$39,895",2018 Toyota Kluger Grande Auto AWD,"137,492 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$33,990*",2016 Toyota Kluger GX Auto 2WD,"87,534 km",SUV,Automatic,6cyl 3.5L Petrol
984,"$19,500*",2010 Toyota Kluger KX-S Auto AWD MY11,"159,975 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$18,400*",2009 Toyota Kluger KX-S Auto 2WD,"130,712 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$48,990",2019 Toyota Kluger GXL Auto 2WD,"75,757 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$40,000*",2016 Toyota Kluger Grande Auto AWD,"106,000 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$32,990*",2015 Toyota Kluger Grande Auto AWD,"118,570 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$22,000*",2013 Toyota Kluger KX-R Auto 2WD,"153,677 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$20,000*",2015 Toyota Kluger GX Auto 2WD,"206,675 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$18,990",2013 Toyota Kluger KX-R Auto 2WD,"156,747 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$69,000*",2022 Toyota Kluger GXL Auto eFour,"42,500 km",SUV,Automatic,2.5i/184kW Hybrid
996,"$56,990*",2022 Toyota Kluger GX Auto AWD,"7,539 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$56,990*",2018 Toyota Kluger Grande Auto AWD,"59,842 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$46,990",2018 Toyota Kluger GXL Auto 2WD,"62,950 km",SUV,Automatic,6cyl 3.5L Petrol
996,"$31,000*",2016 Toyota Kluger GXL Auto AWD,"129,850 km",SUV,Automatic,6cyl 3.5L Petrol
